,업종명,평가연도,총자산규모(Size),부채비율(DEB),자기자본비율(DEB),매출액증가율,현금흐름(CF),PBR,ESG,E,S,G,배당지급(DV)
아남전자,전기전자,2015,167181556000.0,143.71,41.03,6.22,-0.07363655089852397,1.535,B이하,C,B이하,B이하,0.0
아모레퍼시픽,화학,2015,4443101431000.0,31.75,75.9,23.04,0.16697985555457098,4.89,B+,B,A,B+,93172000.0
아세아,서비스업,2015,1592617349000.0,37.09,72.94,0.5,5.4624806373669434,0.875,B이하,C,B이하,B이하,2852000.0
아세아시멘트,비금속광물,2015,809317420000.0,29.15,77.43,5.63,0.15337122064222158,0.7350000000000001,B이하,C,B+,B+,4942000.0
아세아제지,종이목재,2015,654562230000.0,48.62,67.29,-2.88,0.036822399788574385,0.555,B이하,C,B이하,B이하,0.0
아시아나항공,운수창고업,2015,9292748545000.0,991.23,9.16,-0.7,0.08502700127913235,2.31,B+,C,B+,A,0.0
아이마켓코리아,유통업,2015,1266305616000.0,182.0,35.46,15.0,-0.016206523358085655,2.9850000000000003,B이하,B,B이하,B이하,17598000.0
아이에스동서,비금속광물,2015,1844766480000.0,209.1,32.35,18.0,-0.23172294769064322,3.1799999999999997,B이하,C,B이하,B이하,13635000.0
알루코,철강금속,2015,429140447000.0,161.31,38.27,13.56,0.23744889293849658,2.38,B이하,D,B이하,B이하,3280000.0
에넥스,기타제조업,2015,126285552000.0,108.87,47.88,17.71,0.07151292520150244,5.285,B이하,B,B이하,B이하,1659000.0
에스엘,운수장비,2015,1548269652000.0,83.1,54.61,2.63,0.2601525192727567,1.07,B이하,B,B+,B이하,8466000.0
에스원,서비스업,2015,1394426507000.0,42.24,70.31,4.73,0.1777195454784317,4.3,B이하,C,B이하,B이하,40572000.0
에쓰씨엔지니어링,건설업,2015,403709399000.0,245.56,28.94,64.05,-0.07835704969892056,1.5999999999999999,B이하,C,B이하,B이하,0.0
에이블씨엔씨,화학,2015,250540863000.0,34.15,74.55,-6.95,0.09434385326561495,2.455,B이하,B,B이하,B이하,4813000.0
에이엔피,전기전자,2015,124186820000.0,111.33,47.32,9.6,0.0568923975319524,1.1,B이하,C,B이하,B이하,0.0
엔씨소프트,서비스업,2015,2219197320000.0,24.05,80.61,-0.05,0.39139745120044633,2.67,B이하,A,B이하,B이하,60064000.0
엔케이,기계,2015,310948108000.0,86.46,53.63,3.44,0.1016044664738855,1.8250000000000002,B이하,B,B이하,B이하,0.0
영보화학,화학,2015,172735283000.0,63.31,61.23,-0.05,0.24220396992605445,1.08,B이하,C,B이하,B이하,1950000.0
영원무역,유통업,2015,2221028528000.0,63.02,61.34,27.17,0.22764471035020553,3.16,B이하,B,B이하,B이하,8862000.0
영원무역홀딩스,서비스업,2015,2648231029000.0,53.4,65.19,14.36,16.226410776235905,2.81,B이하,B,B이하,B이하,5802000.0
영진약품,의약품,2015,193695301000.0,92.88,51.85,1.57,0.05171207910553868,3.6950000000000003,B이하,B,B이하,B이하,0.0
영풍,철강금속,2015,3987888361000.0,32.78,75.31,-6.48,0.20097050259313234,1.52,B이하,C,B이하,B+,16771000.0
영풍제지,종이목재,2015,114841929000.0,28.92,77.56,-7.6,0.003277495637680027,0.32,B이하,B,B이하,B이하,719000.0
영화금속,운수장비,2015,112542861000.0,94.02,51.54,4.0,0.08866241144111772,1.305,B이하,B,B이하,B이하,1309000.0
오뚜기,음식료품,2015,1484303072000.0,56.39,63.94,5.69,0.060914096478121196,4.415,B이하,C,B이하,B이하,17560000.0
우신시스템,기계,2015,256997922000.0,132.95,42.93,2.06,0.02739680318464694,0.695,B이하,C,B이하,B이하,446000.0
우진,의료정밀,2015,195233366000.0,52.45,65.59,0.78,-0.029677349485346265,1.325,B이하,B+,B이하,B이하,3472000.0
우진플라임,기계,2015,294346210000.0,347.48,22.35,-3.48,-0.03511310553633218,0.675,B이하,C,B이하,B이하,0.0
웅진,서비스업,2015,1203683619000.0,236.73,29.7,-1.39,0.47175769847755683,0.43,B이하,C,B이하,B이하,0.0
웅진씽크빅,서비스업,2015,494211834000.0,90.63,52.46,1.17,-0.028170491075337412,1.67,B이하,B,B이하,B이하,0.0
원림,섬유의복,2015,133313044000.0,30.63,76.55,-3.2,-0.005408928435622481,0.8400000000000001,B이하,C,B이하,B이하,490000.0
윌비스,유통업,2015,305011416000.0,127.26,44.0,22.65,0.006170072509188296,0.77,B이하,B,B이하,B이하,1009000.0
유니드,화학,2015,1036809019000.0,70.76,58.56,5.84,-0.006906541946981164,1.04,B이하,C,B이하,B+,9779000.0
유니온,비금속광물,2015,163957108000.0,33.66,74.82,-14.75,0.06942701607672119,0.675,B이하,B,B이하,B이하,1013000.0
유니퀘스트,유통업,2015,244386643000.0,44.29,69.3,4.83,0.12770327429168626,1.71,B이하,B+,B이하,B이하,5313000.0
유성기업,운수장비,2015,373789816000.0,32.28,75.6,-11.71,0.16820299279457052,0.65,B이하,B,B이하,B이하,3078000.0
유수홀딩스,서비스업,2015,464546229000.0,73.92,57.5,7.39,3.057404012711072,1.565,B이하,B,B이하,B이하,1872000.0
유안타증권,증권,2015,8923245082000.0,801.61,11.09,43.57,-0.8511765485299458,1.3,B이하,B,B이하,B이하,0.0
유엔젤,서비스업,2015,62111452000.0,17.84,84.86,16.3,0.024457271545600193,1.5150000000000001,B이하,B,B이하,B이하,1148000.0
유유제약,의약품,2015,101400550000.0,41.84,70.5,1.33,0.025694653323533292,1.08,B이하,C,B이하,B이하,1202000.0
유한양행,의약품,2015,1880328618000.0,37.86,72.54,10.93,0.11261533074561728,2.13,B+,B+,B이하,B+,20546000.0
유화증권,증권,2015,608234092000.0,29.58,77.17,0.0,0.08184660852312653,0.5,B이하,B+,B이하,B이하,9539000.0
율촌화학,화학,2015,515207692000.0,63.66,61.1,-3.48,0.13992637353316723,1.0,B이하,C,B이하,B이하,12400000.0
이건산업,종이목재,2015,467596733000.0,191.46,34.31,8.84,0.15327507879759877,2.4699999999999998,B이하,B,B이하,B이하,1405000.0
이구산업,철강금속,2015,249720598000.0,157.58,38.82,-11.76,0.06030774308754666,0.45000000000000007,B이하,B+,B이하,B+,0.0
이마트,유통업,2015,14493751838000.0,100.21,49.95,3.7,0.06582840052360388,0.895,B이하,C,B이하,A,41796000.0
이수페타시스,전기전자,2015,506297787000.0,155.55,39.13,3.2,0.15490014368955443,1.155,B이하,C,B이하,B+,3586000.0
이수화학,화학,2015,1028558559000.0,193.19,34.11,-20.54,0.054889443738478164,0.305,B이하,C,B+,B이하,4379000.0
이스타코,서비스업,2015,115417616000.0,123.44,44.75,1.35,-8.29413902219556,1.9249999999999998,B이하,C,B이하,B이하,0.0
이아이디,전기전자,2015,78932300000.0,109.13,47.82,0.0,-0.10696657077406638,2.5,B이하,C,B이하,B이하,0.0
이연제약,의약품,2015,260929163000.0,19.79,83.48,2.14,0.08439572253224693,2.275,B이하,B,B이하,B이하,3870000.0
이월드,서비스업,2015,218042328000.0,72.59,57.94,11.0,0.08622137090130169,1.915,B이하,C,B이하,B이하,0.0
이화산업,유통업,2015,273316937000.0,45.63,68.67,4.44,-0.11278937543335645,1.025,B이하,C,B이하,B이하,0.0
인디에프,섬유의복,2015,167142676000.0,121.46,45.15,-8.44,0.020611765186105233,2.255,B이하,C,B이하,B이하,0.0
인스코비,유통업,2015,48649997000.0,91.69,52.17,-36.7,-0.5710195629552549,4.695,B이하,C,B이하,B이하,0.0
인지컨트롤스,운수장비,2015,472137335000.0,132.98,42.92,11.15,0.09605724863797362,0.5650000000000001,B이하,C,B이하,B이하,2178000.0
인천도시가스,전기가스업,2015,334171638000.0,109.47,47.74,-23.44,0.032880967127787354,1.12,B이하,B,B이하,B이하,5152000.0
인터지스,운수창고업,2015,528489692000.0,146.19,40.62,3.82,0.004778387694531717,0.48,B이하,B,B이하,B이하,2821000.0
인팩,운수장비,2015,189362683000.0,86.88,53.51,2.01,0.09400933317306673,0.9349999999999999,B이하,B,B이하,B이하,1400000.0
일성건설,건설업,2015,257478729000.0,185.64,35.01,20.31,-0.05330853922804625,0.7100000000000001,B이하,C,B이하,B이하,16000.0
일성신약,의약품,2015,367028331000.0,15.29,86.74,-1.73,0.09784006802170216,1.13,B이하,B,B이하,B이하,1008000.0
일신방직,섬유의복,2015,889516557000.0,31.03,76.32,5.29,0.05642242488162264,0.95,B이하,B+,B이하,B이하,5848000.0
일신석재,유통업,2015,80302650000.0,53.31,65.23,0.61,-0.03347351176974646,1.9849999999999999,B이하,C,B이하,B이하,0.0
일양약품,의약품,2015,430830075000.0,134.83,42.58,0.0,0.12412614107330855,4.08,B이하,B,B이하,B이하,0.0
일정실업,섬유의복,2015,69075803000.0,19.89,83.41,-13.4,0.06493397819745125,0.645,B이하,C,B이하,B이하,1500000.0
일진전기,전기전자,2015,735434079000.0,128.92,43.68,-7.27,0.03900349272701266,0.8250000000000001,B이하,B,B이하,B이하,2966000.0
일진홀딩스,서비스업,2015,1075919203000.0,136.08,42.36,-4.38,6.770633148952983,1.925,B이하,C,B이하,B이하,3219000.0
자화전자,전기전자,2015,399278574000.0,45.24,68.85,-18.03,0.18712891310998062,0.955,B이하,B,B이하,B이하,6588000.0
전방,섬유의복,2015,519484803000.0,179.43,35.79,-3.23,0.00906764114998268,0.505,B이하,C,B이하,B이하,0.0
제일기획,서비스업,2015,1866861902000.0,133.26,42.87,5.27,0.12489261206318229,4.555,B이하,C,B+,B+,30384000.0
제주은행,은행,2015,4464601000000.0,1303.87,7.12,-0.66,0.3003540542803488,0.72,B이하,A,B이하,B이하,2213000.0
조광페인트,화학,2015,240788271000.0,44.99,68.97,-2.22,0.11558613187640064,1.77,B이하,D,B이하,B이하,2625000.0
조광피혁,기타제조업,2015,196853700000.0,11.15,89.97,-8.22,0.1290697439987593,3.44,B이하,B,B이하,B이하,0.0
조비,화학,2015,86659967000.0,176.68,36.14,7.26,-0.0032665907391038283,1.8900000000000001,B이하,C,B이하,B이하,0.0
조선내화,비금속광물,2015,903697171000.0,50.29,66.54,-14.93,0.11010494424403194,0.975,B이하,C,B이하,B이하,13000000.0
조선선재,기계,2015,89007793000.0,18.26,84.56,-6.48,0.2747689420206832,1.28,B이하,C,B이하,B이하,0.0
조일알미늄,철강금속,2015,275509948000.0,66.97,59.89,-12.06,0.060714488610231106,0.85,B이하,B,B이하,B+,1044000.0
조흥,음식료품,2015,148992933000.0,39.55,71.66,0.38,0.031581782349718084,1.215,B이하,B,B이하,B이하,1500000.0
종근당,의약품,2015,576286704000.0,83.2,54.58,8.89,0.012273547535582699,2.715,B이하,B,B이하,B이하,5642000.0
종근당바이오,의약품,2015,170642857000.0,33.97,74.64,0.28,0.13439692195217967,1.2650000000000001,B이하,B,B이하,B이하,1795000.0
종근당홀딩스,서비스업,2015,501005739000.0,31.41,76.1,22.29,0.5820838992642897,1.79,B이하,C,B이하,B이하,5032000.0
주연테크,전기전자,2015,28466994000.0,43.59,69.64,21.48,0.020732561716526956,2.315,B이하,C,B이하,B이하,0.0
지엠비코리아,운수장비,2015,459399994000.0,114.37,46.65,1.77,0.03197311134980308,0.56,B이하,B+,B이하,B이하,2289000.0
지투알,서비스업,2015,482838658000.0,257.86,27.94,24.3,0.8470835898650249,1.74,B이하,B+,B이하,B이하,3242000.0
진도,유통업,2015,150834580000.0,69.54,58.98,0.65,0.11294192087057144,0.715,B이하,C,B이하,B이하,1870000.0
진양산업,화학,2015,43050956000.0,17.88,84.83,13.68,0.18728157464880757,1.2149999999999999,B이하,B,B이하,B이하,1950000.0
진양홀딩스,서비스업,2015,536626201000.0,45.72,68.63,-4.63,1.4263483995631354,1.335,B이하,B,B이하,B이하,5480000.0
진양화학,화학,2015,42532149000.0,40.86,70.99,-10.75,0.03248127692633661,1.9849999999999999,B이하,B,B이하,B이하,1200000.0
진원생명과학,유통업,2015,47691247000.0,20.92,82.7,15.19,0.032269347150259066,5.045,B이하,C,B이하,B이하,0.0
진흥기업,건설업,2015,530471940000.0,705.13,12.42,14.06,0.13768154751272968,6.14,B이하,C,B이하,B+,0.0
참엔지니어링,기계,2015,643323602000.0,2458.97,3.91,47.0,0.2728014102335117,2.32,B이하,C,B이하,B이하,0.0
천일고속,운수창고업,2015,63067608000.0,28.23,77.98,-2.15,0.0569562875879175,3.41,B이하,B,B이하,B이하,8562000.0
카프로,화학,2015,437356251000.0,68.07,59.5,-45.1,-0.016734976973531192,0.55,B이하,C,B이하,B+,0.0
코리아써키트,전기전자,2015,526992026000.0,32.15,75.67,2.02,0.12858613190180207,0.915,B이하,B,B이하,B+,2756000.0
코스맥스비티아이,서비스업,2015,544562916000.0,67.35,59.76,47.06,1.655382521986012,2.895,B이하,B,B이하,B이하,1243000.0
코스모신소재,화학,2015,222555116000.0,357.42,21.86,-10.66,0.07560515349562298,0.99,B이하,C,B+,B+,0.0
코스모화학,화학,2015,630470683000.0,308.3,24.49,-11.29,-0.01711800196436088,0.645,B이하,C,B이하,B+,0.0
코아스,기타제조업,2015,89438043000.0,190.4,34.43,-2.35,0.11376875111348655,2.805,B이하,B,B이하,B이하,0.0
코오롱,서비스업,2015,3291820462000.0,308.67,24.47,-7.7,4.112955290176946,1.53,B이하,B,B이하,B이하,6623000.0
코오롱글로벌,건설업,2015,1979654412000.0,352.37,22.11,-9.93,0.06255078844934915,0.9950000000000001,B이하,B,B이하,B이하,7620000.0
코오롱플라스틱,화학,2015,208616752000.0,113.93,46.74,2.1,0.09701782654236513,2.1950000000000003,B+,B+,B+,B+,2175000.0
코웨이,서비스업,2015,1775397143000.0,43.38,69.74,7.17,0.23728466042165403,6.865,B+,B,A,A,208032000.0
콤텍시스템,서비스업,2015,107817629000.0,99.53,50.12,-21.4,-0.03504208128604264,1.495,B이하,C,B이하,B이하,0.0
키움증권,증권,2015,6473795166000.0,483.31,17.14,38.56,-0.2442627612013936,1.4649999999999999,B이하,A,B이하,B이하,15470000.0
태경산업,화학,2015,467026320000.0,81.47,55.11,-13.2,0.22284426790586465,1.325,B이하,B,B이하,B이하,5261000.0
태광산업,화학,2015,3824851529000.0,29.65,77.13,-11.32,0.20580257480452527,0.64,B이하,C,B이하,B이하,1473000.0
태림포장,종이목재,2015,621990367000.0,66.31,60.13,0.0,0.03634197162613551,0.78,B이하,C,B이하,B이하,531000.0
태영건설,건설업,2015,3011325836000.0,138.21,41.98,0.45,0.05870383309324959,0.64,B+,B+,B이하,B+,0.0
태원물산,운수장비,2015,43650059000.0,37.43,72.77,-3.48,0.04234456069003968,0.925,B이하,C,B이하,B이하,660000.0
태평양물산,섬유의복,2015,611246572000.0,292.1,25.5,5.47,0.0018241691501951927,1.27,B이하,B,B이하,B이하,748000.0
텔코웨어,서비스업,2015,119593383000.0,14.42,87.39,17.23,0.27397576216944586,1.455,B이하,B,B이하,B이하,3714000.0
티에이치엔,전기전자,2015,197688214000.0,801.75,11.09,20.43,0.018926934234170675,0.5549999999999999,B이하,C,B이하,B이하,848000.0
티웨이홀딩스,비금속광물,2015,146705005000.0,238.05,29.58,22.3,1.5103518282699655,5.875,B이하,D,B이하,B이하,0.0
파미셀,의약품,2015,102101332000.0,11.78,89.46,24.91,-0.09577279949157928,5.965,B이하,B,B이하,B이하,0.0
팜스코,음식료품,2015,776145267000.0,192.03,34.24,3.67,0.047171677282086794,2.085,B이하,B,B이하,B이하,0.0
퍼스텍,기계,2015,203613976000.0,178.34,35.93,20.02,-0.07316758856893202,4.02,B이하,B,B이하,B이하,0.0
퍼시스,기타제조업,2015,401495530000.0,13.61,88.02,10.78,0.14954608927655208,1.135,B이하,B,B이하,B이하,6668000.0
페이퍼코리아,종이목재,2015,554699622000.0,371.61,21.2,-1.93,-0.03986380824490872,1.12,B이하,C,B이하,B이하,0.0
평화산업,운수장비,2015,164280658000.0,175.6,36.28,33.77,0.02551585589777772,1.095,B이하,B+,B이하,B이하,311000.0
평화홀딩스,서비스업,2015,454722206000.0,188.05,34.72,2.3,1.6909573845832462,0.445,B이하,B,B이하,B이하,1384000.0
풀무원,서비스업,2015,975950981000.0,195.43,33.85,10.03,1.6498199562797475,2.415,B+,B+,B+,B+,3799000.0
풍산,철강금속,2015,2607569919000.0,138.57,41.92,-6.02,0.1664220157907348,0.66,B+,B+,B이하,B+,14006000.0
풍산홀딩스,서비스업,2015,698530608000.0,19.05,84.0,-0.37,0.06127221216243145,0.8049999999999999,B이하,B,B이하,B이하,7790000.0
하나금융지주,기타금융,2015,326912708000000.0,1323.11,7.03,21.83,6.134743520918403,0.585,A,A+,B+,B이하,148002000.0
하나투어,서비스업,2015,504354080000.0,132.11,43.08,19.19,0.09721231514505072,10.115,B이하,B,B이하,B이하,8832000.0
하이스틸,철강금속,2015,227177154000.0,86.08,53.74,-30.38,0.10198919948217726,0.39,B이하,B,B이하,B이하,0.0
하이트진로,음식료품,2015,3460482406000.0,161.25,38.28,1.88,0.182802980437049,1.48,B이하,B,B이하,B+,69839000.0
하이트진로홀딩스,서비스업,2015,4068786993000.0,266.08,27.32,1.98,6.49520178096025,0.38,B이하,B,B이하,B이하,4387000.0
한국가스공사,전기가스업,2015,42385339683000.0,321.45,23.73,-30.13,0.21412000544855342,0.465,B+,B+,B+,A,14898000.0
한국공항,운수창고업,2015,381351995000.0,42.0,70.42,0.0,0.07811627370471694,0.47,B이하,D,B이하,B이하,1529000.0
한국내화,비금속광물,2015,201235778000.0,98.36,50.41,1.82,0.06262055743659888,0.895,B이하,B,B이하,B이하,1063000.0
한국쉘석유,화학,2015,126542699000.0,30.65,76.54,-6.23,0.16904791414414455,8.455,B+,B+,B+,B이하,23400000.0
한국전자홀딩스,서비스업,2015,217226132000.0,81.67,55.04,-21.28,0.23594324905863368,0.335,B이하,B,B이하,B이하,0.0
한국종합기술,서비스업,2015,225647093000.0,85.88,53.8,11.94,0.002339000369589321,0.58,B이하,B,B이하,B이하,1095000.0
한국주강,기계,2015,70437858000.0,6.53,93.87,-5.84,0.16748928932868548,0.535,B이하,C,B이하,B이하,0.0
한국철강,철강금속,2015,896577601000.0,23.02,81.29,-8.38,0.1530123864743615,0.62,B이하,B,B이하,B+,8286000.0
한국카본,기계,2015,347432101000.0,23.25,81.13,4.97,0.00797925878652505,1.03,B이하,C,B이하,B이하,4954000.0
한국콜마,화학,2015,344296273000.0,56.01,64.1,16.17,0.09756113835390362,9.09,B이하,C,B이하,B이하,4220000.0
한국콜마홀딩스,서비스업,2015,499515755000.0,86.51,53.62,34.65,1.7950041940066293,7.57,B이하,B,B이하,B이하,2081000.0
한국화장품,유통업,2015,72898699000.0,75.74,56.9,28.97,-0.6221326523166727,4.515000000000001,B이하,C,B이하,B이하,0.0
한국화장품제조,화학,2015,50200633000.0,44.52,69.2,28.26,0.1582609173666388,4.71,B이하,B,B이하,B이하,0.0
한농화성,화학,2015,140477980000.0,49.4,66.94,-7.71,0.11263858622645452,0.705,B이하,B,B이하,B이하,1529000.0
한독,의약품,2015,530587277000.0,74.7,57.24,0.0,0.040839908836550184,1.39,B이하,B,B+,B이하,1245000.0
한미반도체,기계,2015,225559496000.0,16.29,85.99,0.0,0.3031110780959496,1.84,B이하,C,B이하,B이하,10963000.0
한미사이언스,서비스업,2015,932024384000.0,59.53,62.69,45.74,0.2704803684234795,14.07,B이하,B,B이하,B이하,27620000.0
한미약품,의약품,2015,1722592753000.0,131.28,43.24,73.07,0.09136608670734676,10.275,B이하,C,B+,B+,20420000.0
한샘,유통업,2015,768849170000.0,76.67,56.6,29.09,0.12324830737556919,13.955,B이하,B+,B이하,B이하,18080000.0
한섬,섬유의복,2015,957470937000.0,15.17,86.83,17.5,0.07442440452783095,1.065,B이하,B,B이하,B이하,6591000.0
한성기업,음식료품,2015,214603274000.0,301.71,24.89,1.53,-0.04623248738625333,0.935,B이하,C,B이하,B이하,0.0
한세실업,섬유의복,2015,992172304000.0,133.12,42.9,20.81,0.009890579913550121,4.75,B이하,B+,B이하,B이하,10000000.0
한세예스24홀딩스,서비스업,2015,1436140855000.0,161.48,38.24,20.69,4.879991472958767,7.385,B이하,B,B이하,B이하,4800000.0
한솔로지스틱스,운수창고업,2015,90195689000.0,123.11,44.82,-14.6,-0.003454410547876453,4.425,B이하,C,B이하,B이하,329000.0
한솔케미칼,화학,2015,521035797000.0,111.14,47.36,9.49,0.16296515887154853,3.76,B+,B+,B이하,B+,8871000.0
한솔테크닉스,전기전자,2015,541196306000.0,109.42,47.75,14.89,0.08125868916717476,2.0949999999999998,B이하,C,B이하,B이하,0.0
한솔홀딩스,서비스업,2015,1974138514000.0,247.2,28.8,17.94,5.1353409090909095,0.51,B이하,B,B이하,B이하,0.0
한솔홈데코,종이목재,2015,291209034000.0,117.51,45.97,2.65,0.04738887588507227,1.02,B이하,C,B+,B+,0.0
한신공영,건설업,2015,1529444074000.0,555.05,15.27,24.5,0.19488417809872605,0.96,B이하,B,B이하,B이하,0.0
한양증권,증권,2015,963516678000.0,266.88,27.26,0.0,-0.02170458911885425,0.455,B이하,B+,B이하,B이하,5304000.0
한온시스템,기계,2015,3459361438000.0,92.25,52.02,1.89,0.1968052244926679,3.2299999999999995,B이하,C,B이하,B+,103557000.0
한올바이오파마,의약품,2015,117125562000.0,23.01,81.29,-1.06,-0.005673668820214188,5.885,B이하,B,B이하,B이하,0.0
한익스프레스,운수창고업,2015,131657889000.0,146.71,40.53,21.75,0.012133484886915584,2.255,B이하,B,B이하,B이하,840000.0
한일철강,철강금속,2015,342792291000.0,127.13,44.03,-12.73,0.04323498712685269,0.305,B이하,C,B이하,B이하,0.0
한진,운수창고업,2015,2503676698000.0,240.87,29.34,7.1,0.04089527567887922,0.9299999999999999,B이하,C,B이하,B이하,4721000.0
한진중공업홀딩스,서비스업,2015,2646968000000.0,165.15,37.71,-14.99,3.8574148230814678,0.27,B이하,B,B이하,B이하,0.0
한진칼,서비스업,2015,2315048939000.0,57.65,63.43,15.58,2.867051995773092,1.1400000000000001,B이하,C,B이하,B이하,4011000.0
한창,유통업,2015,67607184000.0,98.96,50.26,-10.42,-1.0554524205378972,2.815,B이하,D,B이하,B이하,524000.0
한창제지,종이목재,2015,144766140000.0,239.49,29.46,1.52,-0.015410792721188036,1.545,B이하,C,B이하,B이하,0.0
한화,화학,2015,145621715231000.0,967.16,9.37,10.46,1.8868020058761474,1.2149999999999999,B+,B+,B+,A,34803000.0
한화손해보험,보험,2015,11803377681000.0,1271.03,7.29,7.84,0.057741450248487654,0.685,B이하,B,B+,B이하,6352000.0
한화투자증권,증권,2015,7662276760000.0,879.06,10.21,86.13,0.01716474938193035,0.655,B이하,B,B이하,B이하,0.0
현대건설,건설업,2015,19350103000000.0,161.82,38.19,11.33,0.05561611210994951,0.9650000000000001,B+,B,B+,A,55732000.0
현대글로비스,운수창고업,2015,7478514339000.0,141.49,41.41,5.38,0.06629902937066821,3.34,B이하,B,B이하,B+,112500000.0
현대로템,운수장비,2015,5043947265000.0,250.84,28.5,3.7,-0.1836704601471427,1.35,B+,B+,B이하,B+,0.0
현대리바트,기타제조업,2015,379216031000.0,54.31,64.8,7.99,0.021308189072803897,3.865,B이하,B+,B이하,B이하,1347000.0
현대모비스,운수장비,2015,37774833000000.0,47.12,67.97,-0.46,0.2280940499936659,1.245,B이하,C,B+,B+,330987000.0
현대미포조선,운수장비,2015,9438010980000.0,425.27,19.04,17.26,-0.3275674501807777,0.855,B+,B+,B+,A,0.0
현대백화점,유통업,2015,6160846844000.0,52.84,65.43,6.77,0.3298657589804442,1.13,B+,B+,B+,B이하,15954000.0
현대비앤지스틸,철강금속,2015,581173005000.0,79.1,55.83,0.0,0.06692501230127454,0.64,B이하,B,B이하,B+,0.0
현대위아,운수장비,2015,6683131755000.0,111.28,47.33,3.8,0.08090636426728559,1.415,B+,B+,B+,B+,29218000.0
현대제철,철강금속,2015,31936433537000.0,105.78,48.6,-3.76,0.21172033688187433,0.5599999999999999,B+,B,B+,B+,97772000.0
현대홈쇼핑,유통업,2015,1666364862000.0,22.81,81.43,0.0,0.09551726445140728,1.255,B+,A,B이하,B이하,17766000.0
혜인,유통업,2015,236639585000.0,159.32,38.56,2.66,0.15134875171929268,0.49,B이하,C,B이하,B이하,338000.0
호텔신라,유통업,2015,2176705187000.0,192.59,34.18,11.78,0.043847575560764004,5.475,B이하,B,B이하,B+,13811000.0
화성산업,건설업,2015,473477372000.0,65.58,60.39,14.12,-0.057458652896796795,0.935,B이하,B+,B+,B이하,6297000.0
화신,운수장비,2015,900499508000.0,147.83,40.35,-4.71,0.048796920086465474,0.535,B이하,C,B이하,B이하,3472000.0
화천기계,기계,2015,159783820000.0,26.56,79.01,-15.76,0.07587830788200702,0.53,B이하,C,B이하,B이하,693000.0
화천기공,기계,2015,340734968000.0,29.19,77.4,-18.85,0.13308881231795347,0.61,B이하,B,B이하,B이하,3300000.0
환인제약,의약품,2015,235050406000.0,13.77,87.89,20.45,0.10954298919510032,2.1,B이하,B,B이하,B이하,3817000.0
황금에스티,철강금속,2015,294144485000.0,59.52,62.69,-7.42,0.0409084056769598,0.515,B이하,B,B이하,B이하,700000.0
효성,화학,2015,14013177864000.0,303.59,24.78,2.31,0.1660694846703207,1.38,B이하,C,B+,B+,116440000.0
후성,화학,2015,261388269000.0,166.74,37.49,15.09,0.17382882860282275,4.335,B이하,C,B이하,B+,0.0
휴비스,화학,2015,856589052000.0,115.78,46.34,-12.15,0.04189218307720938,0.985,B이하,C,B이하,B이하,9873000.0
휴스틸,철강금속,2015,513959347000.0,30.55,76.6,-20.83,0.2899307452859766,0.345,B이하,B,B이하,B+,2767000.0
흥아해운,운수창고업,2015,791640802000.0,357.39,21.86,2.42,0.0423091954324125,1.5250000000000001,B이하,B,B이하,B이하,585000.0
