종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"000070","삼양홀딩스","KOSPI","기타금융","75200","100","0.13","644033179200"
"000075","삼양홀딩스우","KOSPI","기타금융","54600","-400","-0.73","16601566800"
"003720","삼영","KOSPI","화학","4580","-70","-1.51","155720000000"
"002810","삼영무역","KOSPI","유통업","13450","0","0.00","248380450600"
"005680","삼영전자","KOSPI","전기전자","9880","-30","-0.30","197600000000"
"023000","삼원강재","KOSPI","운수장비","3330","0","0.00","133200000000"
"004380","삼익THK","KOSPI","기계","13040","-60","-0.46","273840000000"
"002450","삼익악기","KOSPI","기타제조업","1232","0","0.00","111534087280"
"004440","삼일씨엔에스","KOSPI","비금속광물","5250","30","0.57","66842721750"
"000520","삼일제약","KOSPI","의약품","7520","0","0.00","112873372640"
"009770","삼정펄프","KOSPI","종이목재","26400","200","0.76","65999234400"
"005500","삼진제약","KOSPI","의약품","23200","-250","-1.07","322480000000"
"004690","삼천리","KOSPI","전기가스업","130600","-1700","-1.28","529586265000"
"010960","삼호개발","KOSPI","건설업","3770","5","0.13","94250000000"
"004450","삼화왕관","KOSPI","기계","35100","50","0.14","75618702900"
"009470","삼화전기","KOSPI","전기전자","24450","-1350","-5.23","161707899000"
"011230","삼화전자","KOSPI","전기전자","8470","-520","-5.78","102509869000"
"001820","삼화콘덴서","KOSPI","전기전자","43050","-300","-0.69","447504750000"
"000390","삼화페인트","KOSPI","화학","6630","-40","-0.60","180358999470"
"001290","상상인증권","KOSPI","증권","778","-2","-0.26","84286279360"
"041650","상신브레이크","KOSPI","운수장비","4445","935","26.64","95440595250"
"075180","새론오토모티브","KOSPI","운수장비","4570","-15","-0.33","87744000000"
"007540","샘표","KOSPI","기타금융","54300","2400","4.62","156155940000"
"248170","샘표식품","KOSPI","음식료품","29350","450","1.56","134079194100"
"007860","서연","KOSPI","기타금융","9260","70","0.76","217423355440"
"200880","서연이화","KOSPI","운수장비","19150","-40","-0.21","517594568550"
"017390","서울가스","KOSPI","전기가스업","89200","-1200","-1.33","446000000000"
"004410","서울식품","KOSPI","음식료품","230","18","8.49","86193778570"
"004415","서울식품우","KOSPI","음식료품","2420","50","2.11","5383290000"
"021050","서원","KOSPI","철강금속","1620","17","1.06","76908835800"
"008490","서흥","KOSPI","화학","28700","50","0.17","332033543100"
"007610","선도전기","KOSPI","전기전자","3000","0","0.00","54000000000"
"136490","선진","KOSPI","음식료품","9150","160","1.78","217583376600"
"014910","성문전자","KOSPI","전기전자","2145","70","3.37","47069333025"
"014915","성문전자우","KOSPI","전기전자","8500","160","1.92","5100000000"
"003080","성보화학","KOSPI","화학","3495","40","1.16","69969900000"
"004980","성신양회","KOSPI","비금속광물","9700","50","0.52","237805908100"
"004985","성신양회우","KOSPI","비금속광물","14120","280","2.02","10387307400"
"011300","성안","KOSPI","섬유의복","2340","-65","-2.70","142961230620"
"000180","성창기업지주","KOSPI","서비스업","2025","10","0.50","141246990000"
"002420","세기상사","KOSPI","유통업","8000","-10","-0.12","44470784000"
"004360","세방","KOSPI","운수창고업","15220","-310","-2.00","293878261800"
"004365","세방우","KOSPI","운수창고업","7920","-20","-0.25","29218860000"
"004490","세방전지","KOSPI","전기전자","50400","-600","-1.18","705600000000"
"001430","세아베스틸지주","KOSPI","철강금속","24600","100","0.41","882208127400"
"306200","세아제강","KOSPI","철강금속","144900","0","0.00","410979870000"
"003030","세아제강지주","KOSPI","기타금융","167300","4000","2.45","692899216100"
"019440","세아특수강","KOSPI","철강금속","16440","60","0.37","140890800000"
"058650","세아홀딩스","KOSPI","철강금속","113600","0","0.00","454400000000"
"013000","세우글로벌","KOSPI","유통업","1549","-22","-1.40","44464093019"
"091090","세원이앤씨","KOSPI","기계","254","0","0.00","54838924358"
"021820","세원정공","KOSPI","운수장비","9060","250","2.84","90600000000"
"067830","세이브존I&C","KOSPI","유통업","2815","5","0.18","115530119425"
"033530","세종공업","KOSPI","운수장비","8220","40","0.49","228688299420"
"075580","세진중공업","KOSPI","운수장비","6390","120","1.91","363268023840"
"027970","세하","KOSPI","종이목재","1337","-3","-0.22","76961726989"
"068270","셀트리온","KOSPI","의약품","179000","-500","-0.28","26203964298000"
"336370","솔루스첨단소재","KOSPI","전기전자","40000","650","1.65","1404447800000"
"33637K","솔루스첨단소재1우","KOSPI","전기전자","9450","-40","-0.42","79901819550"
"33637L","솔루스첨단소재2우B","KOSPI","전기전자","11020","50","0.46","20820637000"
"248070","솔루엠","KOSPI","전기전자","24900","550","2.26","1245138219900"
"004430","송원산업","KOSPI","화학","16590","120","0.73","398160000000"
"126720","수산인더스트리","KOSPI","건설업","23100","100","0.43","330006600000"
"017550","수산중공업","KOSPI","기계","2765","-20","-0.72","149268975695"
"053210","스카이라이프","KOSPI","서비스업","6920","20","0.29","330928004720"
"026890","스틱인베스트먼트","KOSPI","기타금융","5830","-90","-1.52","242983760250"
"134790","시디즈","KOSPI","기타제조업","37400","-250","-0.66","74800000000"
"016590","신대양제지","KOSPI","종이목재","5940","-90","-1.49","239369050800"
"029530","신도리코","KOSPI","전기전자","36600","-200","-0.54","368929061400"
"004970","신라교역","KOSPI","농업, 임업 및 어업","10490","0","0.00","167840000000"
"011930","신성이엔지","KOSPI","전기전자","2150","-5","-0.23","442573524650"
"005390","신성통상","KOSPI","유통업","2105","-5","-0.24","302506160950"
"004170","신세계","KOSPI","유통업","206000","-4000","-1.90","2028107286000"
"035510","신세계 I&C","KOSPI","서비스업","14650","-130","-0.88","251980000000"
"034300","신세계건설","KOSPI","건설업","19010","510","2.76","76040000000"
"031430","신세계인터내셔날","KOSPI","유통업","18680","-230","-1.22","666876000000"
"031440","신세계푸드","KOSPI","서비스업","43650","150","0.34","169033752000"
"006880","신송홀딩스","KOSPI","유통업","8880","1390","18.56","105040259040"
"005800","신영와코루","KOSPI","섬유의복","10880","-40","-0.37","97920000000"
"001720","신영증권","KOSPI","증권","55500","-100","-0.18","520936153500"
"001725","신영증권우","KOSPI","증권","56200","-100","-0.18","396421480600"
"009270","신원","KOSPI","섬유의복","1494","7","0.47","153264015864"
"002700","신일전자","KOSPI","유통업","2075","-25","-1.19","147423606075"
"002870","신풍","KOSPI","유통업","1015","-15","-1.46","35483080500"
"019170","신풍제약","KOSPI","의약품","17700","120","0.68","937834323000"
"019175","신풍제약우","KOSPI","의약품","30600","100","0.33","67320000000"
"404990","신한서부티엔디리츠","KOSPI","서비스업","3575","10","0.28","200042285300"
"293940","신한알파리츠","KOSPI","서비스업","6200","10","0.16","546220762600"
"055550","신한지주","KOSPI","기타금융","35400","150","0.43","18499700124600"
"004080","신흥","KOSPI","유통업","14190","-60","-0.42","134805000000"
"102280","쌍방울","KOSPI","섬유의복","272","-1","-0.37","71425059088"
"003410","쌍용C&E","KOSPI","비금속광물","5880","-40","-0.68","2962694418600"
"004770","써니전자","KOSPI","전기전자","2350","20","0.86","81885775850"
"015540","쎌마테라퓨틱스","KOSPI","서비스업","6410","0","0.00","400989543110"
"403550","쏘카","KOSPI","서비스업","17170","-50","-0.29","562610712090"
"004920","씨아이테크","KOSPI","기타제조업","1695","-34","-1.97","83724747045"
"112610","씨에스윈드","KOSPI","기계","78400","0","0.00","3306237995200"
"308170","씨티알모빌리티","KOSPI","운수장비","16620","0","0.00","143098200000"
"008700","아남전자","KOSPI","전기전자","2145","10","0.47","165432738900"
"002790","아모레G","KOSPI","화학","31550","-850","-2.62","2601555579000"
"00279K","아모레G3우(전환)","KOSPI","화학","22450","-200","-0.88","159219890000"
"002795","아모레G우","KOSPI","화학","11970","-110","-0.91","77131926900"
"090430","아모레퍼시픽","KOSPI","화학","115500","-2700","-2.28","6755913664500"
"090435","아모레퍼시픽우","KOSPI","화학","37350","-450","-1.19","394334950500"
"002030","아세아","KOSPI","서비스업","144600","-2100","-1.43","312991616400"
"183190","아세아시멘트","KOSPI","비금속광물","11100","-80","-0.72","432434799000"
"002310","아세아제지","KOSPI","종이목재","34200","-300","-0.87","306312368400"
"012170","아센디오","KOSPI","서비스업","889","21","2.42","75201246092"
"267850","아시아나IDT","KOSPI","서비스업","13510","-170","-1.24","149961000000"
"020560","아시아나항공","KOSPI","운수창고업","12370","-260","-2.06","920473520680"
"122900","아이마켓코리아","KOSPI","유통업","9990","0","0.00","333954111600"
"010780","아이에스동서","KOSPI","비금속광물","39300","400","1.03","1214079415800"
"139990","아주스틸","KOSPI","철강금속","9430","-50","-0.53","249444142270"
"001780","알루코","KOSPI","철강금속","3505","-45","-1.27","315342859160"
"018250","애경산업","KOSPI","화학","22750","-400","-1.73","600826021250"
"161000","애경케미칼","KOSPI","화학","17810","-1240","-6.51","866433507290"
"011090","에넥스","KOSPI","기타제조업","688","20","2.99","41274249008"
"137310","에스디바이오센서","KOSPI","의료정밀","17610","-220","-1.23","1839405936330"
"005850","에스엘","KOSPI","운수장비","37150","750","2.06","1725562518000"
"010580","에스엠벡셀","KOSPI","운수장비","2675","-50","-1.83","297598458000"
"012750","에스원","KOSPI","서비스업","55100","-1000","-1.78","2093754707800"
"023960","에쓰씨엔지니어링","KOSPI","건설업","2430","-115","-4.52","75935932650"
"298690","에어부산","KOSPI","운수창고업","3140","-10","-0.32","366249600000"
"140910","에이리츠","KOSPI","서비스업","3740","0","0.00","16691739680"
"078520","에이블씨엔씨","KOSPI","화학","8830","220","2.56","229705041630"
"015260","에이엔피","KOSPI","전기전자","2000","4","0.20","89433290000"
"007460","에이프로젠","KOSPI","기계","1359","-44","-3.14","344735973945"
"003060","에이프로젠바이오로직스","KOSPI","의약품","406","-8","-1.93","270296403734"
"244920","에이플러스에셋","KOSPI","기타금융","4515","-85","-1.85","102073733895"
"036570","엔씨소프트","KOSPI","서비스업","382000","-6500","-1.67","8386436404000"
"380440","엔에이치스팩19호","KOSPI","기타금융","10000","50","0.50","102580000000"
"085310","엔케이","KOSPI","기계","936","-10","-1.06","74864417472"
"900140","엘브이엠씨홀딩스","KOSPI","유통업","2070","5","0.24","355188010770"
"097520","엠씨넥스","KOSPI","전기전자","32850","850","2.66","590568496200"
"014440","영보화학","KOSPI","화학","3945","55","1.41","78900000000"
"111770","영원무역","KOSPI","유통업","46850","100","0.21","2075992275800"
"009970","영원무역홀딩스","KOSPI","기타금융","68800","400","0.58","938128729600"
"003520","영진약품","KOSPI","의약품","2925","-45","-1.52","534961238175"
"000670","영풍","KOSPI","철강금속","539000","-11000","-2.00","992859560000"
"006740","영풍제지","KOSPI","종이목재","20350","350","1.75","945911711800"
"012280","영화금속","KOSPI","운수장비","1105","-17","-1.52","59000928025"
"012160","영흥","KOSPI","철강금속","743","3","0.41","75273606396"
"015360","예스코홀딩스","KOSPI","서비스업","33350","450","1.37","200100000000"
"007310","오뚜기","KOSPI","음식료품","459000","2000","0.44","1839593970000"
"002630","오리엔트바이오","KOSPI","의약품","688","-16","-2.27","81585107440"
"271560","오리온","KOSPI","음식료품","133100","5100","3.98","5262259169200"
"001800","오리온홀딩스","KOSPI","기타금융","15580","-130","-0.83","976015674760"
"011690","와이투솔루션","KOSPI","전기전자","1402","-6","-0.43","251008948680"
"070960","용평리조트","KOSPI","서비스업","3190","0","0.00","153545332270"
"316140","우리금융지주","KOSPI","기타금융","12010","10","0.08","8744007193490"
"010050","우리종금","KOSPI","기타금융","742","1","0.13","648658927252"
"006980","우성","KOSPI","음식료품","25050","450","1.83","77404500000"
"017370","우신시스템","KOSPI","기계","3500","-75","-2.10","64099189000"
"105840","우진","KOSPI","의료정밀","9220","20","0.22","187383721080"
"010400","우진아이엔에스","KOSPI","건설업","6010","370","6.56","45808220000"
"049800","우진플라임","KOSPI","기계","3495","-10","-0.29","69900000000"
"016880","웅진","KOSPI","서비스업","1455","-11","-0.75","116293901400"
"095720","웅진씽크빅","KOSPI","서비스업","3070","-100","-3.15","354603373950"
"005820","원림","KOSPI","섬유의복","22350","0","0.00","51359629500"
"010600","웰바이오텍","KOSPI","유통업","1933","-217","-10.09","133858324732"
"008600","윌비스","KOSPI","유통업","605","1","0.17","40677803595"
"033270","유나이티드제약","KOSPI","의약품","23000","-350","-1.50","373630906000"
"014830","유니드","KOSPI","화학","62600","-300","-0.48","423651760000"
"446070","유니드비티플러스","KOSPI","종이목재","8970","-10","-0.11","95182598550"
"000910","유니온","KOSPI","비금속광물","7700","150","1.99","120209466300"
"047400","유니온머티리얼","KOSPI","비금속광물","4960","210","4.42","208320000000"
"011330","유니켐","KOSPI","기타제조업","1506","-31","-2.02","127631046726"
"077500","유니퀘스트","KOSPI","유통업","9880","-140","-1.40","270277033000"
"002920","유성기업","KOSPI","운수장비","3210","40","1.26","83291475000"
"000700","유수홀딩스","KOSPI","서비스업","6570","-50","-0.76","171094704840"
"003470","유안타증권","KOSPI","증권","2765","-25","-0.90","551884532640"
"003475","유안타증권우","KOSPI","증권","2680","5","0.19","34604728160"
"072130","유엔젤","KOSPI","서비스업","4070","-20","-0.49","53705497780"
"000220","유유제약","KOSPI","의약품","5940","-20","-0.34","102360164940"
"000225","유유제약1우","KOSPI","의약품","6440","10","0.16","14599029200"
"000227","유유제약2우B","KOSPI","의약품","13810","200","1.47","4495983600"
"001200","유진투자증권","KOSPI","증권","3410","125","3.81","330314485380"
"000100","유한양행","KOSPI","의약품","59700","-300","-0.50","4575327822900"
"000105","유한양행우","KOSPI","의약품","54600","-500","-0.91","64479324000"
"003460","유화증권","KOSPI","증권","2450","0","0.00","138920916750"
"003465","유화증권우","KOSPI","증권","2480","5","0.20","43341534000"
"008730","율촌화학","KOSPI","화학","37500","1150","3.16","930000000000"
"008250","이건산업","KOSPI","종이목재","7660","60","0.79","83897184100"
"025820","이구산업","KOSPI","철강금속","4705","5","0.11","157344610000"
"214320","이노션","KOSPI","서비스업","39700","-500","-1.24","794000000000"
"088260","이리츠코크렙","KOSPI","서비스업","5280","40","0.76","334443595200"
"139480","이마트","KOSPI","유통업","87500","0","0.00","2439134162500"
"007660","이수페타시스","KOSPI","전기전자","10700","-400","-3.60","676736683300"
"005950","이수화학","KOSPI","화학","41500","0","0.00","1160321076000"
"015020","이스타코","KOSPI","서비스업","899","14","1.58","38523588400"
"093230","이아이디","KOSPI","유통업","1392","0","0.00","339310256256"
"074610","이엔플러스","KOSPI","기계","10110","-300","-2.88","612578326080"
"102460","이연제약","KOSPI","의약품","18290","-110","-0.60","329193973330"
"084680","이월드","KOSPI","기타제조업","1545","-10","-0.64","219090568185"
"350520","이지스레지던스리츠","KOSPI","서비스업","3960","0","0.00","112300123320"
"334890","이지스밸류리츠","KOSPI","서비스업","4780","-20","-0.42","175642701300"
"000760","이화산업","KOSPI","유통업","22900","0","0.00","64120000000"
"014990","인디에프","KOSPI","섬유의복","1111","-56","-4.80","78562137445"
"101140","인바이오젠","KOSPI","유통업","467","0","0.00","65792982110"
"006490","인스코비","KOSPI","통신업","1397","-16","-1.13","156994864191"
"023800","인지컨트롤스","KOSPI","운수장비","9370","-80","-0.85","148132175890"
"034590","인천도시가스","KOSPI","전기가스업","26050","-150","-0.57","113962341700"
"129260","인터지스","KOSPI","운수창고업","2605","-5","-0.19","77493211770"
"023810","인팩","KOSPI","운수장비","10300","-50","-0.48","103000000000"
"249420","일동제약","KOSPI","의약품","20250","-200","-0.98","542766521250"
"000230","일동홀딩스","KOSPI","의약품","11900","80","0.68","137330760000"
"013360","일성건설","KOSPI","건설업","2435","80","3.40","131550582800"
"003120","일성신약","KOSPI","의약품","27300","0","0.00","363090000000"
"003200","일신방직","KOSPI","섬유의복","11590","90","0.78","269815200000"
"007110","일신석재","KOSPI","유통업","1303","-3","-0.23","100925962830"
"007570","일양약품","KOSPI","의약품","17770","-60","-0.34","339152249280"
"007575","일양약품우","KOSPI","의약품","18840","-140","-0.74","8385307200"
"008500","일정실업","KOSPI","섬유의복","12900","0","0.00","15480000000"
"081000","일진다이아","KOSPI","화학","20300","-150","-0.73","288320392500"
"020760","일진디스플","KOSPI","전기전자","1233","-19","-1.52","63516442653"
"103590","일진전기","KOSPI","전기전자","7680","-40","-0.52","284777395200"
"271940","일진하이솔루스","KOSPI","운수장비","30950","-200","-0.64","1123893230500"
"015860","일진홀딩스","KOSPI","기타금융","4570","-35","-0.76","225517997310"
"226320","잇츠한불","KOSPI","화학","15580","-160","-1.02","341658727700"
"317400","자이에스앤디","KOSPI","서비스업","7130","60","0.85","276519367600"
"033240","자화전자","KOSPI","전기전자","31900","-1200","-3.63","692603517100"
"000950","전방","KOSPI","섬유의복","32950","50","0.15","55356000000"
"348950","제이알글로벌리츠","KOSPI","서비스업","4490","15","0.34","886218240000"
"194370","제이에스코퍼레이션","KOSPI","기타제조업","12580","50","0.40","167761860580"
"025620","제이준코스메틱","KOSPI","화학","7150","110","1.56","32066648900"
"030000","제일기획","KOSPI","서비스업","18560","60","0.32","2135165136000"
"271980","제일약품","KOSPI","의약품","20150","200","1.00","296303170800"
"001560","제일연마","KOSPI","비금속광물","9880","150","1.54","98800000000"
"002620","제일파마홀딩스","KOSPI","서비스업","13870","-380","-2.67","221550433850"
"006220","제주은행","KOSPI","은행","15900","-400","-2.45","510847506600"
"089590","제주항공","KOSPI","운수창고업","13650","-140","-1.02","1050964155150"
"004910","조광페인트","KOSPI","화학","7000","-130","-1.82","89600000000"
"004700","조광피혁","KOSPI","기타제조업","48000","350","0.73","319158624000"
"001550","조비","KOSPI","화학","16800","290","1.76","87229615200"
"000480","조선내화","KOSPI","비금속광물","8960","90","1.01","358400000000"
"120030","조선선재","KOSPI","기계","100900","0","0.00","126896985900"
"018470","조일알미늄","KOSPI","철강금속","2770","0","0.00","350769867170"
"002600","조흥","KOSPI","음식료품","204500","4900","2.45","122700000000"
"185750","종근당","KOSPI","의약품","88600","1000","1.14","1113565910400"
"063160","종근당바이오","KOSPI","의약품","27000","-200","-0.74","148120974000"
"001630","종근당홀딩스","KOSPI","의약품","51200","-100","-0.19","256504883200"
"044380","주연테크","KOSPI","전기전자","794","3","0.38","47004199736"
"013890","지누스","KOSPI","기타제조업","31250","0","0.00","590646125000"
"013870","지엠비코리아","KOSPI","운수장비","5540","0","0.00","105660431200"
"071320","지역난방공사","KOSPI","전기가스업","26150","-50","-0.19","302784155600"
"035000","지투알","KOSPI","서비스업","6160","-10","-0.16","102055239440"
"088790","진도","KOSPI","유통업","2845","-5","-0.18","35413831680"
"003780","진양산업","KOSPI","화학","6620","-170","-2.50","86060000000"
"010640","진양폴리","KOSPI","화학","5530","20","0.36","55300000000"
"100250","진양홀딩스","KOSPI","화학","3235","-5","-0.15","180821269620"
"051630","진양화학","KOSPI","화학","3310","-50","-1.49","52298000000"
"272450","진에어","KOSPI","운수창고업","15200","-100","-0.65","793440000000"
"011000","진원생명과학","KOSPI","의약품","5060","-170","-3.25","393423090940"
"002780","진흥기업","KOSPI","건설업","1355","50","3.83","197114214475"
"002787","진흥기업2우B","KOSPI","건설업","13330","0","0.00","3929790640"
"002785","진흥기업우B","KOSPI","건설업","5220","10","0.19","4474677960"
"009310","참엔지니어링","KOSPI","기계","641","-4","-0.62","37734015579"
"000650","천일고속","KOSPI","운수창고업","53300","200","0.38","76177426000"
"012600","청호ICT","KOSPI","기계","2490","0","0.00","47713347630"
"033250","체시스","KOSPI","운수장비","1061","-33","-3.02","33952000000"
"035720","카카오","KOSPI","서비스업","56800","-1200","-2.07","25216001421600"
"323410","카카오뱅크","KOSPI","은행","25450","-750","-2.86","12133723636650"
"377300","카카오페이","KOSPI","기타금융","56600","-1300","-2.25","7585844432000"
"006380","카프로","KOSPI","화학","829","4","0.48","33160000000"
"109070","컨버즈","KOSPI","전기전자","4100","0","0.00","150921943000"
"001620","케이비아이동국실업","KOSPI","운수장비","716","3","0.42","77335918960"
"029460","케이씨","KOSPI","의료정밀","19470","-60","-0.31","263897236680"
"281820","케이씨텍","KOSPI","의료정밀","19320","-20","-0.10","403045261920"
"381970","케이카","KOSPI","유통업","13370","-530","-3.81","642916946210"
"145270","케이탑리츠","KOSPI","서비스업","1005","2","0.20","48301077870"
"417310","코람코더원리츠","KOSPI","서비스업","4625","5","0.11","186850000000"
"357120","코람코에너지리츠","KOSPI","서비스업","5520","-30","-0.54","488710296480"
"007815","코리아써우","KOSPI","전기전자","5880","-100","-1.67","17432377200"
"007810","코리아써키트","KOSPI","전기전자","14450","-140","-0.96","341319851950"
"00781K","코리아써키트2우B","KOSPI","전기전자","8620","-260","-2.93","6755485380"
"003690","코리안리","KOSPI","보험","7480","-40","-0.53","1053355583720"
"192820","코스맥스","KOSPI","화학","84400","-5000","-5.59","957898559600"
"044820","코스맥스비티아이","KOSPI","기타금융","8790","0","0.00","84418465590"
"005070","코스모신소재","KOSPI","화학","187500","2600","1.41","5747016750000"
"005420","코스모화학","KOSPI","화학","53000","1700","3.31","1855436084000"
"071950","코아스","KOSPI","기타제조업","710","-1","-0.14","21944119100"
"002020","코오롱","KOSPI","기타금융","20300","-100","-0.49","256316447800"
"003070","코오롱글로벌","KOSPI","건설업","14700","60","0.41","278310881100"
"003075","코오롱글로벌우","KOSPI","건설업","22700","150","0.67","16814729900"
"450140","코오롱모빌리티그룹","KOSPI","유통업","4325","80","1.88","271511606250"
"45014K","코오롱모빌리티그룹우","KOSPI","유통업","10100","-230","-2.23","24806812000"
"002025","코오롱우","KOSPI","기타금융","14990","-40","-0.27","16135086100"
"120110","코오롱인더","KOSPI","화학","43650","-250","-0.57","1201208322150"
"120115","코오롱인더우","KOSPI","화학","24900","-100","-0.40","68919714000"
"138490","코오롱플라스틱","KOSPI","화학","10140","-130","-1.27","385320000000"
"021240","코웨이","KOSPI","서비스업","49000","-350","-0.71","3616181331000"
"036420","콘텐트리중앙","KOSPI","서비스업","22550","-450","-1.96","434365045400"
"031820","콤텍시스템","KOSPI","서비스업","827","2","0.24","100109562382"
"192400","쿠쿠홀딩스","KOSPI","기타금융","15650","-110","-0.70","556548195250"
"284740","쿠쿠홈시스","KOSPI","서비스업","24800","-250","-1.00","556445784000"
"015590","큐로","KOSPI","기계","950","7","0.74","219651056100"
"264900","크라운제과","KOSPI","음식료품","9050","150","1.69","113340842500"
"26490K","크라운제과우","KOSPI","음식료품","11020","240","2.23","8524631200"
"005740","크라운해태홀딩스","KOSPI","기타금융","6560","160","2.50","97398596320"
"005745","크라운해태홀딩스우","KOSPI","기타금융","10590","70","0.67","6361688340"
"259960","크래프톤","KOSPI","서비스업","186900","-12400","-6.22","9202449501000"
"020120","키다리스튜디오","KOSPI","서비스업","6950","-70","-1.00","256946823700"
"039490","키움증권","KOSPI","증권","96000","1000","1.05","2517073248000"
"014580","태경비케이","KOSPI","비금속광물","7180","70","0.98","198046658000"
"015890","태경산업","KOSPI","화학","7810","60","0.77","228276537500"
"006890","태경케미컬","KOSPI","화학","13980","-190","-1.34","162168000000"
"003240","태광산업","KOSPI","화학","671000","-4000","-0.59","747091400000"
"011280","태림포장","KOSPI","종이목재","2900","-20","-0.68","205337226000"
"004100","태양금속","KOSPI","운수장비","2055","-20","-0.96","75418500000"
"004105","태양금속우","KOSPI","운수장비","3325","-50","-1.48","10972500000"
"009410","태영건설","KOSPI","건설업","4180","240","6.09","162598229640"
"009415","태영건설우","KOSPI","건설업","7650","1760","29.88","9961386300"
"001420","태원물산","KOSPI","운수장비","5280","-120","-2.22","40128000000"
"007980","태평양물산","KOSPI","섬유의복","1539","7","0.46","74850913269"
"055490","테이팩스","KOSPI","화학","51000","-100","-0.20","240855150000"
"078000","텔코웨어","KOSPI","서비스업","9270","0","0.00","89944084620"
"214420","토니모리","KOSPI","화학","5030","-150","-2.90","120995638970"
"019180","티에이치엔","KOSPI","전기전자","3620","-30","-0.82","65160000000"
"363280","티와이홀딩스","KOSPI","기타금융","10880","40","0.37","548670435840"
"36328K","티와이홀딩스우","KOSPI","기타금융","10820","170","1.60","13449411480"
"091810","티웨이항공","KOSPI","운수창고업","3005","-35","-1.15","603318510755"
"004870","티웨이홀딩스","KOSPI","비금속광물","635","0","0.00","70027749835"
"005690","파미셀","KOSPI","의약품","9090","-180","-1.94","545554202760"
"036580","팜스코","KOSPI","음식료품","4130","45","1.10","151686404590"
"004720","팜젠사이언스","KOSPI","의약품","6280","-20","-0.32","99517828640"
"028670","팬오션","KOSPI","운수창고업","5190","-50","-0.95","2774415767280"
"010820","퍼스텍","KOSPI","기계","4810","20","0.42","231175622600"
"016800","퍼시스","KOSPI","기타제조업","29650","-150","-0.50","340975000000"
"001020","페이퍼코리아","KOSPI","종이목재","1033","-3","-0.29","49136514730"
"090080","평화산업","KOSPI","운수장비","1686","50","3.06","92565208674"
"010770","평화홀딩스","KOSPI","운수장비","3940","110","2.87","57624336040"
"058430","포스코스틸리온","KOSPI","철강금속","46050","350","0.77","276300000000"
"047050","포스코인터내셔널","KOSPI","유통업","29400","700","2.44","5172129967200"
"003670","포스코퓨처엠","KOSPI","전기전자","333500","0","0.00","25833983870000"
"017810","풀무원","KOSPI","음식료품","11150","-280","-2.45","425044043300"
"103140","풍산","KOSPI","철강금속","40500","-50","-0.12","1134983259000"
"005810","풍산홀딩스","KOSPI","기타금융","36150","-200","-0.55","361446787200"
"950210","프레스티지바이오파마","KOSPI","서비스업","9900","-230","-2.27","594951934500"
"009810","플레이그램","KOSPI","유통업","833","8","0.97","105582905771"
"086790","하나금융지주","KOSPI","기타금융","41650","-150","-0.36","12324379775400"
"293480","하나제약","KOSPI","의약품","14790","140","0.96","262861871340"
"039130","하나투어","KOSPI","서비스업","55300","-500","-0.90","886966930500"
"352820","하이브","KOSPI","서비스업","267500","-5500","-2.01","11139964472500"
"071090","하이스틸","KOSPI","철강금속","4045","-50","-1.22","81674500195"
"019490","하이트론","KOSPI","전기전자","2470","0","0.00","23739723280"
"000080","하이트진로","KOSPI","음식료품","23850","50","0.21","1672686622350"
"000087","하이트진로2우B","KOSPI","음식료품","16840","40","0.24","19031523920"
"000140","하이트진로홀딩스","KOSPI","기타금융","9800","220","2.30","227426297000"
"000145","하이트진로홀딩스우","KOSPI","기타금융","12850","20","0.16","6049908500"
"152550","한국ANKOR유전","KOSPI","기타금융","793","183","30.00","55525860000"
"036460","한국가스공사","KOSPI","전기가스업","26500","-50","-0.19","2446294500000"
"005430","한국공항","KOSPI","운수창고업","38800","-50","-0.13","122854574000"
"071050","한국금융지주","KOSPI","기타금융","56200","600","1.08","3131800750400"
"071055","한국금융지주우","KOSPI","기타금융","42000","50","0.12","246046542000"
"010040","한국내화","KOSPI","비금속광물","3880","-120","-3.00","159340200560"
"025540","한국단자","KOSPI","전기전자","62400","-300","-0.48","649896000000"
"010100","한국무브넥스","KOSPI","운수장비","3680","-90","-2.39","112057545600"
"004090","한국석유","KOSPI","비금속광물","10610","90","0.86","134684613200"
"002200","한국수출포장","KOSPI","종이목재","3255","5","0.15","130200000000"
"002960","한국쉘석유","KOSPI","화학","229500","0","0.00","298350000000"
"000240","한국앤컴퍼니","KOSPI","기타금융","13230","-350","-2.58","1255993225200"
"123890","한국자산신탁","KOSPI","기타금융","3070","25","0.82","380611698640"
"015760","한국전력","KOSPI","전기가스업","18570","-60","-0.32","11921272909890"
"006200","한국전자홀딩스","KOSPI","기타금융","1096","-2","-0.18","51296237056"
"023350","한국종합기술","KOSPI","서비스업","7090","60","0.85","77635500000"
"025890","한국주강","KOSPI","기계","3280","10","0.31","37094369520"
"000970","한국주철관","KOSPI","철강금속","7300","-100","-1.35","166443650000"
"104700","한국철강","KOSPI","철강금속","6650","-30","-0.45","282292500000"
"017960","한국카본","KOSPI","기계","11560","230","2.03","508186350920"
"161890","한국콜마","KOSPI","화학","39300","-100","-0.25","899230374000"
"024720","한국콜마홀딩스","KOSPI","기타금융","14530","-60","-0.41","269919727070"
"161390","한국타이어앤테크놀로지","KOSPI","화학","36750","300","0.82","4552408785750"
"034830","한국토지신탁","KOSPI","기타금융","1386","17","1.24","349950072780"
